3\xffX axis acceleration,Y axis acceleration,Z axis acceleration,Bicep signal,Shoulder signal,Pectoral signal
335,334,417,97,34,39
335,334,417,95,36,37
335,336,417,92,40,32
336,335,418,101,35,34
335,336,420,89,34,32
335,333,417,106,36,46
335,336,417,112,33,48
336,334,416,98,34,55
336,335,417,116,38,63
336,333,417,109,40,54
336,334,418,91,37,49
336,335,417,106,38,53
336,335,417,127,34,45
335,334,417,127,39,43
335,335,418,113,37,46
336,335,416,141,37,45
335,335,418,113,36,45
335,334,418,107,35,48
334,334,417,99,36,42
335,334,417,141,36,48
335,333,417,154,33,50
336,334,419,168,33,46
335,334,418,167,34,55
335,335,417,146,36,54
335,334,417,129,36,48
335,334,416,118,38,42
335,334,415,194,46,35
335,334,416,163,42,42
335,333,419,157,38,47
337,333,421,168,41,40
336,335,419,157,44,42
334,334,416,151,42,40
335,334,419,133,36,38
335,335,417,123,35,35
335,333,417,131,38,31
335,334,418,112,38,31
335,334,417,90,37,29
335,335,415,115,35,25
335,334,417,118,33,23
335,333,419,110,33,25
335,335,418,101,33,31
335,335,417,141,30,30
335,334,417,158,30,34
335,334,417,139,29,30
335,334,417,148,28,28
334,333,416,113,30,28
334,334,416,115,29,31
335,335,417,114,32,26
335,333,417,114,29,27
335,333,419,108,26,26
336,334,417,82,28,25
336,334,416,89,29,27
334,334,417,115,29,25
335,334,418,127,37,41
335,334,419,97,39,37
335,333,418,98,37,39
334,335,418,86,33,49
335,334,418,111,38,49
334,334,418,123,39,43
334,333,418,102,36,52
334,334,419,79,34,46
334,335,418,98,36,49
336,334,418,99,37,47
335,335,416,104,40,39
335,334,416,121,41,46
335,333,419,110,36,40
334,334,418,96,35,38
335,335,418,109,36,34
335,334,417,122,33,32
335,333,418,116,36,33
335,334,417,104,39,32
334,334,417,100,42,29
335,334,417,99,39,28
336,334,417,92,37,33
335,334,416,93,37,34
335,333,417,87,32,30
335,333,419,76,35,32
335,334,418,83,35,47
335,335,416,86,34,42
336,335,417,87,30,36
335,334,418,111,36,45
334,333,417,104,38,42
334,334,417,93,35,38
335,335,416,102,38,39
334,334,416,135,35,32
335,334,418,120,32,33
334,334,418,139,32,34
335,334,417,172,35,34
335,333,418,139,39,42
335,333,418,118,36,36
334,334,417,119,34,34
334,334,417,117,36,34
334,333,417,108,34,31
335,333,418,99,31,27
335,333,417,93,32,38
335,335,417,101,31,47
334,335,417,136,30,54
335,333,418,119,31,45
334,334,418,96,30,43
335,334,416,123,31,49
334,334,417,109,31,50
335,334,418,104,31,45
334,334,416,85,27,47
335,334,416,96,25,52
336,334,417,81,28,50
333,332,416,106,33,44
334,332,419,106,35,47
335,335,419,108,32,44
334,334,417,114,29,38
335,334,419,106,27,40
335,334,418,95,27,36
334,334,416,87,27,31
334,333,416,80,25,30
334,333,415,97,28,40
333,333,414,89,28,40
333,332,415,110,27,38
334,333,416,120,26,32
334,332,418,97,28,34
334,334,420,99,35,32
335,334,418,107,34,28
335,334,418,110,32,24
335,334,419,92,29,31
335,333,418,85,30,31
335,334,417,137,34,28
335,334,416,147,32,26
335,333,418,113,34,27
334,334,417,111,32,23
335,335,416,110,32,22
335,335,416,107,29,28
334,333,416,125,32,28
335,334,416,125,30,31
334,335,416,128,33,32
335,334,417,132,34,31
335,334,418,144,41,29
335,333,419,137,45,31
334,334,418,132,41,34
333,335,416,122,40,38
335,334,418,102,39,39
335,334,417,84,36,34
335,335,418,87,35,42
334,335,416,77,37,40
334,334,417,75,36,36
334,334,416,105,33,41
335,333,418,132,42,42
334,333,418,121,40,40
334,332,418,110,37,38
334,333,418,106,37,41
334,335,417,151,35,33
334,334,418,120,36,34
334,334,418,108,37,35
335,335,417,123,35,31
334,335,417,125,34,31
334,334,418,127,32,27
334,333,416,107,32,26
335,333,417,109,30,26
334,333,417,112,28,26
334,333,417,114,35,32
334,334,418,102,30,26
335,334,417,104,34,31
335,334,416,119,36,33
335,333,418,126,36,34
334,334,417,134,35,35
334,334,417,115,34,31
334,332,417,138,32,28
335,332,417,123,30,28
334,332,418,117,31,23
333,333,416,126,28,22
334,335,416,128,30,18
334,334,417,113,32,25
335,335,418,147,30,22
335,334,417,148,29,27
335,334,417,117,33,28
335,335,419,119,31,24
335,333,418,152,32,25
334,332,417,129,35,27
334,332,417,113,32,43
334,333,416,130,32,37
334,334,417,124,34,40
335,334,418,99,30,42
333,334,416,87,28,41
333,334,416,107,29,47
335,335,416,104,33,42
334,334,416,99,31,47
334,332,417,118,29,47
335,333,418,206,30,51
334,332,417,164,29,48
334,335,417,125,28,40
335,335,419,105,30,43
336,334,420,130,28,34
336,336,422,113,25,31
338,337,422,133,27,30
336,338,420,141,30,28
335,337,419,135,29,25
332,336,412,119,35,26
336,331,416,114,34,25
333,334,417,94,34,21
333,332,419,95,38,28
334,330,417,96,40,28
335,331,415,83,42,24
336,332,414,81,43,25
336,334,414,90,43,27
336,335,412,104,44,24
336,334,411,121,43,26
335,334,413,108,37,23
337,334,416,97,37,30
337,333,417,87,46,51
337,334,418,79,45,49
337,335,421,91,40,45
337,337,421,140,42,45
337,337,420,119,43,39
337,338,421,99,40,32
337,339,420,114,38,32
338,340,417,119,35,33
339,340,416,126,32,36
340,337,418,115,32,36
339,336,418,134,31,33
338,338,416,146,31,32
339,339,416,129,35,34
338,338,413,129,35,35
339,337,413,128,33,35
337,336,414,161,32,39
336,336,413,143,31,39
337,335,414,125,29,39
337,334,418,120,31,37
338,332,423,116,33,41
339,331,422,119,32,36
339,331,422,97,38,39
340,332,421,85,37,35
339,332,418,113,36,36
338,331,416,132,38,30
338,331,417,136,35,28
338,332,416,103,39,29
338,334,416,113,36,31
338,336,419,91,31,27
338,337,419,98,33,28
339,336,420,96,29,26
340,338,422,107,30,26
339,338,421,113,28,24
340,338,422,134,29,23
339,336,422,109,32,20
339,336,418,102,31,22
338,336,418,101,32,24
338,334,417,114,33,22
339,334,417,110,29,26
338,333,418,105,32,26
339,335,419,88,28,27
338,336,416,98,28,24
339,336,414,91,30,33
339,336,416,96,32,29
339,334,416,100,31,28
340,336,419,78,26,41
338,336,413,66,27,58
338,335,412,88,27,51
338,335,416,126,27,48
338,334,420,109,32,47
338,336,419,92,33,43
338,337,418,91,35,45
338,336,419,80,34,40
338,336,420,67,31,44
338,336,418,93,31,45
338,335,416,107,28,43
338,333,418,88,28,45
338,332,418,117,28,49
338,334,417,93,31,43
336,334,413,85,30,36
334,334,411,82,27,30
337,332,418,96,25,31
338,334,427,79,24,34
337,335,420,86,26,31
338,337,417,89,29,26
337,337,414,86,25,25
336,333,415,118,34,25
337,332,417,120,36,21
337,333,419,126,31,24
338,334,419,124,31,25
338,333,421,100,32,20
336,333,418,81,34,27
337,334,416,111,35,30
337,332,416,107,32,29
336,331,417,105,34,26
336,329,418,80,30,23
336,330,417,75,29,25
336,332,416,72,35,25
337,331,413,73,34,24
338,331,415,82,32,20
338,331,421,82,30,19
339,332,424,75,34,19
338,335,419,76,33,20
339,337,416,110,31,31
336,336,414,107,31,37
336,334,416,79,29,38
336,334,417,82,30,34
337,334,418,92,29,36
337,334,420,77,30,32
338,332,419,69,31,33
336,330,417,79,32,35
336,331,417,76,31,36
336,329,418,82,34,36
336,329,419,92,39,41
336,329,419,109,39,36
336,329,415,88,35,32
336,331,415,85,31,28
336,332,418,82,33,35
338,332,420,79,35,31
338,334,420,78,31,27
338,334,418,79,34,25
338,335,416,105,33,22
336,335,416,110,34,21
336,335,414,108,33,25
337,332,415,95,31,25
336,330,417,87,29,22
336,330,418,73,29,24
336,331,419,67,29,27
336,331,419,82,28,23
336,330,417,83,30,25
335,329,419,78,32,27
335,329,418,97,31,25
334,329,414,149,30,24
335,331,413,125,28,21
334,329,416,107,35,30
335,330,420,97,33,27
337,333,419,138,32,25
336,332,417,136,35,23
336,330,422,117,33,28
338,332,426,113,39,43
339,336,416,135,38,48
337,336,413,121,35,40
337,334,421,135,34,33
337,335,421,115,32,43
337,335,412,126,29,40
336,333,411,116,31,37
336,331,419,127,32,34
336,328,415,145,32,35
335,329,411,127,34,39
335,331,416,126,34,33
335,330,421,136,31,32
336,329,419,124,31,34
336,330,419,143,33,33
337,331,420,158,35,34
338,331,415,129,38,34
338,331,416,138,39,31
339,334,417,133,40,36
338,333,417,143,44,46
339,335,416,129,44,46
340,334,415,127,43,45
339,334,418,129,38,39
340,338,421,127,35,37
340,336,421,132,32,33
340,337,422,117,33,34
339,337,419,99,28,28
338,336,415,94,31,28
336,337,415,100,33,26
335,337,415,95,36,24
335,335,416,94,33,20
335,334,419,96,31,22
336,332,422,93,33,26
338,329,421,88,35,26
338,327,422,98,34,32
337,327,423,135,38,31
337,328,419,115,34,29
337,330,417,131,31,44
337,330,415,120,33,39
337,329,414,131,32,41
337,331,415,119,35,45
336,334,413,110,33,46
337,334,413,93,32,56
337,336,416,124,32,45
337,334,417,115,31,43
337,335,419,112,32,35
337,337,421,88,31,32
337,338,421,84,29,35
337,339,420,135,31,37
337,338,418,142,30,37
337,337,421,111,33,37
337,336,421,118,39,34
337,335,418,107,35,31
337,335,418,107,39,29
337,336,418,87,39,31
337,336,417,92,42,31
336,335,415,99,39,27
335,333,415,94,34,25
335,332,415,74,38,23
335,333,415,68,35,22
335,334,415,63,36,27
336,337,415,87,39,30
336,336,415,83,33,26
336,335,416,69,30,25
336,335,415,98,33,21
335,335,414,83,33,24
336,335,415,67,31,23
337,335,414,89,32,32
336,334,416,82,37,32
338,332,416,71,34,33
338,334,419,91,37,33
339,333,419,79,38,36
338,332,418,87,42,34
339,332,420,77,42,34
337,334,418,90,39,37
337,335,417,80,37,38
337,335,418,111,41,41
336,334,422,95,42,43
337,334,419,75,38,49
336,336,417,67,33,46
337,338,419,60,39,47
338,336,421,58,40,45
338,334,422,64,36,39
340,335,423,65,37,45
339,335,419,59,39,36
339,336,418,51,34,34
339,335,419,50,31,32
340,336,420,43,32,35
340,335,418,45,34,31
340,336,417,41,40,31
340,335,418,60,34,29
340,335,418,53,35,26
340,336,419,45,37,26
340,337,415,39,36,27
339,338,414,60,36,24
338,336,414,60,39,30
338,336,414,54,34,29
339,337,415,65,30,31
338,336,414,68,35,31
339,336,414,63,32,27
339,334,419,83,30,30
340,334,421,67,30,27
340,337,423,59,31,33
340,337,419,63,34,38
338,338,418,57,35,52
338,338,418,67,34,46
338,339,419,54,35,43
339,336,418,63,39,40
339,337,418,60,38,35
340,337,419,69,40,33
340,337,420,63,41,29
340,337,417,59,37,25
339,336,414,64,37,23
339,336,417,58,37,23
339,336,417,81,41,22
339,336,414,72,40,21
339,337,413,98,37,17
338,336,414,90,41,17
337,336,415,93,38,19
340,335,420,93,44,18
341,334,424,76,47,18
339,337,421,91,45,19
339,336,418,72,47,17
338,337,416,64,48,17
337,337,417,53,45,19
337,338,417,52,43,20
338,335,416,69,42,20
338,334,419,83,42,19
339,335,421,77,43,19
338,335,417,77,43,21
338,336,416,74,45,20
337,335,415,76,45,24
337,334,415,68,49,20
337,332,416,63,49,20
338,335,419,56,46,20
339,334,420,66,46,18
339,331,423,54,45,17
340,335,424,53,46,20
339,337,420,50,46,18
339,340,415,45,49,19
338,341,413,43,50,19
337,338,413,49,49,18
336,338,413,57,47,20
337,337,415,55,47,32
338,334,420,61,49,54
339,334,422,56,48,45
339,335,422,52,50,38
338,335,414,61,49,33
338,336,411,69,51,27
338,334,413,60,53,31
338,334,418,60,53,27
338,331,420,57,50,25
339,331,426,52,46,24
339,333,424,91,46,25
341,335,421,82,47,22
339,338,420,93,45,31
337,339,414,80,57,25
335,336,410,72,56,25
334,336,413,88,49,21
335,336,414,85,51,20
337,334,416,74,55,22
339,337,419,79,48,22
337,335,419,66,49,22
337,333,419,82,47,29
337,334,421,82,43,28
337,333,421,65,45,30
337,334,421,63,48,37
337,334,418,60,51,41
336,336,419,48,50,51
337,336,421,51,49,40
337,335,422,59,60,40
337,337,423,65,53,47
336,336,416,78,48,44
336,336,415,78,51,43
336,338,416,71,48,37
335,336,414,88,58,38
335,337,413,95,52,47
336,338,416,87,54,38
335,334,416,95,55,46
336,335,420,101,54,47
337,335,418,88,51,45
337,334,415,115,53,50
337,337,414,121,51,56
336,336,413,127,51,61
337,335,414,107,45,83
337,336,415,144,46,75
336,334,415,133,44,69
336,334,414,111,48,57
335,336,418,127,46,49
334,336,416,119,48,46
336,334,416,111,43,48
337,334,421,100,39,40
339,334,421,101,41,36
338,333,420,98,40,40
339,336,419,81,40,32
339,339,420,90,41,31
338,338,418,109,40,28
338,337,417,107,36,28
338,337,419,134,37,30
336,333,415,111,38,28
337,336,417,93,34,25
337,337,417,101,37,21
336,335,415,90,40,25
337,335,414,82,38,24
337,333,414,89,38,24
337,333,413,91,40,24
338,335,416,107,36,28
339,336,418,114,35,27
340,334,422,118,34,26
340,335,424,93,33,29
340,336,422,85,31,25
341,337,419,86,39,27
338,337,418,77,34,34
338,339,418,68,33,30
338,339,418,82,35,25
338,341,419,77,34,21
338,341,420,71,35,21
337,340,419,70,37,24
337,339,417,69,34,29
338,337,418,59,37,27
338,335,418,48,36,27
339,335,417,55,35,26
339,335,415,49,35,24
338,335,415,43,39,29
337,333,413,73,36,45
338,335,415,59,39,36
338,337,415,52,40,29
338,338,414,62,43,24
338,340,416,61,44,21
339,340,417,59,49,18
339,339,418,49,49,16
338,339,418,79,46,15
339,338,418,79,40,16
339,338,418,93,43,18
340,335,419,80,42,17
339,336,420,71,41,16
339,338,419,76,43,15
339,336,417,87,45,13
340,334,418,85,48,14
339,333,419,85,43,16
338,334,421,81,45,14
340,336,420,89,45,15
338,337,418,83,42,16
339,338,419,91,43,14
338,339,419,78,46,14
338,337,418,81,41,17
338,338,417,82,43,16
339,339,419,71,47,16
339,338,418,54,44,23
339,338,416,48,41,22
338,338,417,44,36,23
339,339,419,40,36,22
339,339,419,42,34,24
340,338,419,69,35,23
339,338,419,99,39,20
339,336,418,81,34,23
338,335,417,86,35,20
338,336,416,104,37,18
339,336,414,84,34,22
337,335,414,80,37,23
337,335,415,64,38,26
338,337,414,60,38,39
337,338,413,57,37,47
338,338,414,69,36,38
338,337,416,65,36,33
339,335,419,72,34,28
338,334,419,65,32,25
339,337,419,68,34,23
338,337,418,56,33,23
338,338,416,65,33,20
338,337,418,53,29,24
339,335,421,45,30,20
338,336,421,50,33,20
338,337,417,47,36,20
339,339,417,64,33,18
338,337,417,58,33,17
337,336,415,47,35,17
338,336,416,55,33,18
337,336,417,76,36,17
338,336,418,68,35,19
339,336,418,66,36,18
339,338,418,72,33,21
338,339,419,57,37,20
339,339,419,72,33,23
339,338,417,74,35,20
339,337,418,63,33,21
339,337,419,58,32,22
338,337,416,49,30,22
339,337,416,64,33,20
338,337,415,64,32,23
338,337,417,62,32,23
339,335,417,55,36,20
338,334,419,59,36,20
339,337,422,72,35,19
339,339,420,75,34,16
340,342,419,70,33,22
338,339,416,61,34,30
338,338,418,61,32,28
339,337,418,71,32,26
339,337,416,77,33,47
338,337,418,64,35,46
339,337,418,59,34,36
338,337,417,65,34,29
340,337,417,66,39,27
338,337,416,68,34,22
339,339,415,70,35,24
338,337,416,67,33,20
338,338,418,73,39,22
339,336,418,77,34,21
339,338,420,68,31,20
340,336,418,67,31,18
339,336,418,63,32,18
339,336,418,63,30,17
339,337,415,55,32,18
338,336,415,78,29,17
338,337,417,71,32,15
338,335,417,54,35,14
339,336,417,47,39,14
339,336,419,61,35,13
339,336,422,61,36,14
338,337,420,57,40,16
337,336,416,54,39,19
337,336,416,68,38,18
337,335,419,73,34,17
337,335,418,68,33,16
338,337,415,61,31,15
339,337,417,51,29,13
338,334,417,46,28,14
337,335,417,60,27,12
338,337,418,54,28,14
338,337,417,50,30,14
339,338,418,54,31,14
339,337,418,59,29,15
340,335,420,67,28,17
339,335,418,63,29,15
339,337,415,74,28,14
339,337,416,66,29,18
339,339,416,65,27,41
339,338,417,63,27,45
339,339,416,55,28,36
339,340,416,53,28,30
339,338,414,72,26,25
338,337,415,60,30,24
339,336,417,71,29,25
339,336,420,77,30,25
340,336,419,75,30,28
340,336,420,62,29,24
339,336,421,58,29,26
340,337,422,58,26,31
340,339,421,73,28,28
340,338,420,65,29,24
339,337,419,61,29,22
339,338,420,62,36,21
340,336,418,70,36,20
339,336,417,59,33,18
339,337,416,68,30,22
339,336,414,66,34,24
339,336,416,62,32,20
338,337,417,63,29,17
340,338,417,63,28,16
339,337,416,53,32,18
339,338,417,54,31,17
339,337,417,53,28,15
338,337,418,69,30,15
338,337,418,56,26,14
338,337,419,50,30,13
339,335,419,49,28,12
339,337,422,47,29,14
339,336,419,51,29,13
338,335,418,70,32,21
339,335,418,69,29,20
338,336,420,61,32,19
338,338,416,53,29,20
337,338,414,57,32,18
338,338,415,63,33,18
338,339,418,51,31,15
338,338,417,48,31,18
337,337,417,44,32,29
338,338,416,58,30,42
338,339,417,63,30,37
338,338,415,49,37,33
337,340,415,47,38,29
336,340,415,47,39,28
337,339,414,49,36,25
338,338,415,46,33,25
337,337,415,43,28,30
338,337,418,36,29,29
339,337,418,79,30,26
339,336,419,70,28,27
338,337,418,61,27,27
339,337,418,50,26,22
338,337,416,63,31,20
338,336,416,65,31,17
338,337,416,54,30,15
339,335,418,47,29,16
339,336,417,76,29,15
339,336,417,64,28,13
340,336,417,56,28,13
339,337,419,52,29,13
340,337,419,50,29,14
341,337,418,63,32,13
340,338,419,63,30,14
340,338,419,57,29,12
340,338,419,50,27,11
341,339,419,74,35,12
342,338,420,62,35,11
340,337,419,51,37,12
342,338,419,49,35,12
342,339,419,67,34,14
342,340,421,73,36,15
341,338,420,84,32,16
341,337,418,85,29,16
340,337,418,76,31,16
340,337,417,77,35,17
341,335,417,72,33,17
340,337,417,59,33,16
341,336,416,83,29,18
340,335,416,72,29,34
340,335,418,61,29,47
341,337,416,59,28,39
342,339,417,79,27,33
342,339,418,68,27,26
342,338,419,55,28,24
342,339,418,47,29,23
341,339,417,63,27,23
341,336,417,55,27,23
341,339,417,46,24,28
343,341,417,73,28,27
342,340,419,79,29,29
341,340,419,74,30,26
341,339,419,64,27,21
341,338,419,67,27,19
340,337,419,82,30,17
340,337,417,64,30,17
340,336,418,55,28,16
339,335,416,56,27,13
339,334,416,76,26,15
339,334,417,69,32,17
339,333,417,58,29,15
339,334,417,57,29,13
341,336,418,81,29,13
342,336,419,73,33,13
342,340,420,65,31,12
341,339,417,75,32,13
342,337,419,79,30,13
341,337,420,73,28,14
342,339,417,80,31,14
342,340,418,85,29,15
342,339,418,79,34,15
341,339,418,84,32,14
342,337,418,76,32,12
342,336,418,73,35,12
341,337,419,71,34,13
341,338,418,79,36,14
340,338,415,74,39,14
340,338,416,69,40,17
340,336,418,67,43,41
341,336,417,66,39,39
339,336,416,106,35,31
339,336,416,139,33,27
339,335,418,163,36,23
338,333,419,145,34,21
338,336,421,138,36,20
337,335,417,124,42,19
336,337,414,112,44,20
337,337,417,98,37,20
337,336,418,99,40,22
338,338,418,86,40,20
338,338,419,106,36,16
338,336,419,115,35,16
339,335,419,130,35,15
338,336,417,106,36,13
338,335,416,109,34,13
338,335,418,96,35,11
339,338,419,95,36,14
339,338,417,95,32,13
338,337,416,90,32,12
338,339,418,89,38,11
338,338,417,93,37,13
337,337,416,80,37,12
338,336,416,87,37,12
337,337,415,80,36,13
337,337,416,86,33,11
337,336,418,94,33,12
337,334,416,92,35,15
337,336,417,86,33,15
336,338,417,101,34,16
336,337,418,90,41,16
338,336,419,78,38,18
336,336,417,75,39,18
337,338,416,128,41,17
336,338,416,136,37,19
336,336,419,149,38,19
337,335,418,123,43,26
336,335,418,98,35,46
336,336,417,81,36,38
337,337,417,128,36,30
337,336,417,139,37,25
336,336,417,115,35,22
337,337,418,103,39,20
336,336,416,103,35,21
336,337,417,86,34,21
336,335,417,90,33,22
335,336,416,98,32,20
337,335,417,80,32,22
336,336,418,71,29,19
336,337,416,57,30,17
336,336,416,70,29,16
337,336,420,63,29,13
339,333,425,77,31,14
338,333,428,72,35,16
339,335,426,84,33,15
338,337,417,99,31,14
337,339,413,93,29,15
336,338,414,114,34,17
335,335,413,110,34,18
337,339,414,113,34,18
