8\xfcX axis acceleration,Y axis acceleration,Z axis acceleration,Bicep signal,Shoulder signal,Pectoral signal
345,340,416,13,39,74
345,340,418,15,52,88
346,339,418,15,64,104
346,339,418,16,79,120
346,341,418,17,97,135
346,340,419,23,117,152
345,339,417,28,138,168
345,340,417,35,158,184
346,341,417,42,178,201
347,339,418,47,195,219
346,339,417,52,211,232
346,340,418,60,226,247
346,340,419,70,243,260
346,340,418,78,256,274
346,340,417,87,270,285
345,339,418,95,282,297
345,341,418,104,294,305
347,340,419,115,308,314
347,340,418,126,320,325
346,340,418,139,333,336
345,339,417,150,344,346
346,339,418,163,355,356
347,340,418,176,364,354
346,341,418,187,372,384
346,340,418,198,378,400
345,341,418,211,382,390
346,340,418,224,387,384
346,340,418,235,390,381
346,340,418,243,389,377
345,339,418,249,391,373
346,340,417,256,390,371
346,340,418,260,390,367
346,340,417,261,386,361
346,340,418,263,382,356
347,341,419,265,373,350
347,340,419,267,363,341
346,340,419,272,349,329
346,341,417,277,335,317
346,341,419,280,319,305
346,340,418,286,304,297
346,342,419,290,289,286
346,340,418,293,276,275
345,340,417,295,267,258
345,340,418,299,256,231
345,339,417,298,244,196
346,340,417,296,235,167
345,339,418,291,227,138
346,339,418,283,218,115
345,340,417,273,210,97
345,341,419,263,201,78
346,340,417,253,189,60
345,339,417,243,179,49
345,339,418,233,169,40
346,341,418,220,159,31
345,340,418,208,145,25
345,340,419,192,131,21
346,340,417,179,116,27
346,340,417,162,97,38
345,340,418,152,81,34
345,339,419,142,65,37
345,341,418,132,52,43
345,340,417,123,42,49
346,340,418,115,34,56
346,340,417,107,29,65
346,341,417,96,25,74
345,340,418,86,25,81
346,341,417,74,27,87
345,340,417,65,29,94
345,339,418,61,31,100
345,341,419,56,37,103
346,340,418,52,47,107
345,340,418,47,54,108
346,339,417,42,62,113
346,341,418,37,71,114
346,341,418,31,80,119
346,340,418,27,87,124
346,340,419,23,89,126
346,341,418,21,93,132
345,340,417,17,90,135
346,341,418,16,89,138
346,340,418,14,86,143
345,340,418,14,82,147
346,341,417,15,78,149
346,339,417,14,72,154
345,340,417,17,64,163
345,340,418,19,53,167
345,341,418,20,49,171
345,339,417,25,53,173
345,339,417,30,54,173
345,340,418,36,57,177
345,340,418,44,57,181
345,340,418,52,53,189
346,339,417,61,51,161
345,339,417,65,48,164
346,340,418,70,44,177
345,341,418,75,40,185
345,340,417,79,37,190
345,340,418,86,37,192
346,340,418,96,38,195
346,340,419,105,37,195
345,340,418,112,40,199
345,340,417,118,44,203
345,340,418,127,51,205
346,340,419,134,58,202
345,340,418,137,67,197
345,339,417,141,73,193
346,341,419,146,81,191
345,340,418,147,88,188
345,340,418,148,94,186
345,339,418,148,98,183
346,340,417,151,107,180
345,339,418,151,110,176
345,340,418,154,116,173
345,340,418,156,121,170
345,340,418,156,126,167
345,340,417,156,128,166
345,340,418,158,135,163
346,340,417,157,137,160
345,339,418,159,141,158
346,341,417,160,144,162
346,340,419,162,149,160
345,340,417,162,152,158
345,340,418,162,156,154
345,339,418,163,162,150
345,341,418,164,168,144
345,339,418,163,175,147
345,340,417,161,182,111
346,341,417,162,187,111
345,339,418,158,191,122
346,341,418,156,194,127
345,340,418,155,195,131
345,340,417,155,190,130
345,340,419,154,186,132
345,341,417,151,181,132
344,339,418,149,173,129
344,340,418,146,165,127
345,340,418,143,159,122
345,339,417,138,150,114
345,341,418,133,141,107
345,340,419,126,135,101
344,339,417,120,128,96
346,339,418,116,123,92
344,340,418,111,115,86
345,341,418,104,109,80
345,339,419,98,105,75
345,340,417,92,101,69
346,340,419,87,96,63
344,339,418,82,91,61
345,340,419,79,87,54
344,340,418,76,86,52
344,340,418,72,83,48
345,340,417,68,83,46
345,340,418,63,81,42
344,339,417,60,79,42
344,339,418,56,78,44
344,339,418,54,77,40
345,339,418,51,77,37
344,340,417,48,77,32
344,340,418,44,74,28
345,340,417,41,72,25
344,340,418,38,71,31
345,341,418,36,71,37
345,340,417,35,71,51
344,339,418,30,68,40
344,340,417,29,64,37
344,339,417,26,64,33
345,340,418,27,63,30
344,339,418,23,62,28
344,340,418,25,62,28
344,340,418,24,63,28
344,339,418,23,62,29
344,340,417,23,62,28
344,339,418,22,62,28
345,339,418,22,60,26
345,340,418,20,60,21
346,340,418,20,58,18
345,339,417,19,58,15
345,340,418,18,57,14
345,340,417,18,57,12
345,339,418,17,56,11
345,340,417,15,56,10
344,340,417,15,55,10
345,339,417,16,55,11
345,340,418,15,52,10
345,339,417,14,54,11
345,340,417,15,53,11
344,340,418,14,51,11
344,339,417,13,49,10
345,340,418,15,47,10
346,340,418,14,47,12
345,340,417,15,45,10
344,340,418,14,44,11
345,339,417,14,42,10
345,340,419,12,40,10
345,340,418,14,38,9
345,339,418,14,37,10
345,339,417,13,35,11
346,340,417,12,36,12
345,340,419,12,35,11
345,340,418,13,34,13
346,340,417,13,35,31
345,339,418,12,33,44
346,340,418,12,33,36
345,340,418,13,31,29
346,341,418,13,30,24
345,340,419,12,31,20
345,340,418,12,31,17
345,340,417,13,29,16
345,340,418,13,29,15
345,340,417,12,31,15
345,340,417,13,30,14
345,339,418,13,30,13
345,339,417,14,30,13
346,339,418,12,30,11
346,340,417,12,29,11
346,340,417,13,28,10
345,340,417,12,26,9
345,340,418,13,25,9
345,339,417,12,26,11
345,339,418,12,23,10
345,340,418,12,22,10
345,340,417,12,22,10
345,339,418,12,23,10
346,341,418,13,22,10
345,340,418,12,22,11
346,340,418,13,22,11
345,340,417,13,23,10
345,340,417,13,25,11
345,339,417,12,25,10
345,339,418,12,25,10
345,340,418,12,23,11
345,340,418,12,23,10
346,340,418,13,24,9
344,340,418,13,24,10
346,340,418,13,23,10
345,340,418,12,22,12
345,340,417,14,21,12
346,340,417,12,21,15
344,340,418,13,22,23
346,340,418,12,21,43
344,340,418,13,21,37
345,341,418,12,22,31
346,340,418,13,23,25
345,339,417,12,23,23
345,340,418,12,23,20
345,339,419,12,23,19
346,340,418,13,24,17
344,339,417,12,24,18
344,340,417,13,25,19
344,340,417,12,25,20
346,340,418,13,24,19
346,340,418,12,24,16
344,339,417,12,25,15
345,340,418,13,24,12
345,339,417,12,23,11
344,339,417,12,26,11
345,340,417,12,27,11
344,340,418,13,26,11
344,340,417,12,26,10
345,339,418,12,26,9
345,340,416,13,27,10
346,339,417,12,25,10
345,339,419,13,24,12
346,340,417,13,22,10
345,340,418,13,24,10
346,339,418,13,24,9
345,340,418,12,24,10
345,340,417,13,23,9
345,340,418,12,24,10
344,340,418,13,25,8
344,340,418,13,24,9
346,340,417,13,24,11
345,340,418,12,23,10
345,341,418,13,22,11
344,339,418,12,22,10
344,339,418,12,20,9
346,339,419,14,22,10
345,340,418,13,20,13
345,340,418,13,22,21
344,340,417,12,23,45
345,340,418,13,23,38
346,341,419,14,23,32
345,340,418,13,24,29
344,340,418,12,25,27
344,340,418,12,25,24
345,340,418,13,25,24
345,341,418,14,25,25
345,340,418,13,26,26
345,339,417,13,26,29
344,339,418,13,28,30
345,341,418,14,28,27
344,340,417,14,27,24
345,340,417,13,27,20
345,339,417,13,26,17
345,340,418,14,26,15
345,340,417,13,25,15
344,339,418,12,27,13
345,339,417,13,25,12
345,340,418,12,25,11
344,340,417,13,24,10
344,339,417,14,26,10
345,340,419,13,24,11
345,340,417,13,24,9
345,340,418,12,22,10
344,340,418,12,23,11
344,340,417,13,24,11
345,339,417,13,23,11
345,340,418,13,22,10
345,339,417,13,22,12
345,340,418,12,22,12
345,340,417,12,22,10
345,340,417,13,23,10
346,339,418,12,22,10
345,340,419,14,24,10
346,341,418,12,23,12
345,340,418,12,24,11
346,340,417,13,26,11
346,340,417,13,26,17
346,340,417,13,28,41
346,340,417,13,27,44
346,339,417,13,28,36
346,341,418,13,28,31
346,341,418,13,29,27
346,340,418,12,29,26
345,340,417,13,28,24
346,340,417,12,29,23
347,341,417,13,30,22
346,340,417,12,31,22
345,340,418,13,31,22
346,340,417,12,32,19
346,340,418,13,31,16
346,341,418,13,30,15
346,340,418,11,29,13
346,340,418,12,28,13
346,340,418,12,28,12
346,340,418,13,28,12
347,340,417,12,29,11
347,341,417,12,28,10
346,340,416,12,29,11
346,340,417,12,30,11
347,341,417,12,28,12
346,340,417,13,30,13
347,340,418,13,29,13
347,340,418,13,29,13
347,340,418,13,27,12
347,340,417,12,28,12
347,340,419,11,28,11
347,341,418,13,27,10
348,340,418,12,26,11
347,340,419,12,26,10
347,341,416,12,24,11
348,340,418,13,24,9
347,340,418,13,24,10
348,341,418,13,24,10
348,340,418,12,23,13
347,341,417,12,24,17
347,340,417,12,25,35
348,341,417,13,24,31
348,341,419,13,24,26
348,341,417,13,26,22
348,341,417,13,25,21
347,341,418,12,26,19
349,340,418,13,26,18
348,342,417,12,26,16
347,341,418,13,24,18
348,341,416,12,23,16
347,340,417,12,22,16
348,341,417,13,22,16
348,341,417,12,22,15
347,341,417,12,22,14
348,341,417,14,22,15
348,340,417,14,22,14
347,340,418,12,23,15
347,341,418,12,24,13
347,340,417,12,25,12
348,341,418,12,25,12
347,341,417,12,24,12
347,341,418,13,23,11
347,341,417,12,23,11
348,341,418,12,22,10
348,341,418,12,23,10
348,341,417,13,23,10
348,340,417,13,23,10
347,340,418,13,22,12
347,341,418,13,23,13
348,341,418,12,22,15
347,340,418,12,23,14
347,340,417,13,23,14
347,341,418,12,23,12
348,340,417,13,23,11
347,341,418,12,20,11
347,340,417,13,21,18
347,340,417,12,23,40
347,341,418,13,22,41
347,341,417,12,23,36
348,340,418,12,22,34
348,341,417,12,22,33
347,340,418,13,22,33
347,340,418,12,23,33
348,341,418,13,24,33
348,340,417,12,23,35
347,341,418,13,25,36
346,341,417,13,24,36
347,341,418,13,26,37
347,341,417,13,25,33
347,340,417,13,26,29
347,341,418,12,27,26
347,340,418,13,25,25
346,340,417,13,25,24
347,341,417,12,26,23
347,340,417,12,26,21
347,341,417,12,27,20
347,341,417,12,28,19
347,341,418,13,27,18
348,340,418,12,28,18
348,340,418,13,29,19
346,340,417,12,29,18
347,340,417,12,28,17
346,340,417,13,27,16
347,340,417,13,26,14
347,340,417,12,24,15
347,340,418,12,25,19
348,340,417,12,26,18
346,341,418,13,26,18
347,341,418,12,25,18
348,340,417,12,24,16
347,341,418,12,25,14
347,341,417,12,24,16
346,340,417,13,24,22
347,340,418,12,24,44
347,340,417,12,25,39
348,340,417,12,25,39
347,340,417,13,24,36
347,341,418,12,23,36
347,341,417,13,26,35
346,340,418,12,24,33
348,341,418,12,24,33
346,340,418,13,25,37
346,341,417,12,25,38
347,340,417,13,24,40
347,340,417,13,22,39
348,340,418,12,22,35
347,340,417,12,21,31
347,341,417,13,22,27
347,340,418,12,21,25
346,341,417,12,21,24
347,340,417,13,23,21
347,340,417,12,23,21
347,340,417,13,22,17
347,340,417,12,23,16
348,340,417,12,24,14
348,341,418,13,25,13
347,341,418,13,23,12
347,340,417,12,24,11
346,340,417,13,24,12
347,340,417,12,24,11
347,341,418,13,25,10
346,340,417,13,25,10
346,341,417,13,24,9
347,340,418,14,24,10
346,340,417,14,22,10
347,340,418,12,23,9
347,340,417,14,21,10
347,340,417,14,21,13
347,341,417,15,20,13
347,340,418,14,20,15
347,340,416,14,20,15
346,341,418,13,22,47
347,340,417,14,20,53
347,340,417,14,20,41
347,340,418,15,18,32
347,341,418,14,19,26
346,340,417,15,19,20
346,341,418,14,18,19
348,340,418,17,17,16
347,341,417,16,16,15
347,340,417,17,17,12
347,341,417,18,17,11
347,340,417,16,16,11
346,340,418,16,15,13
346,340,417,16,16,16
346,341,417,15,16,20
347,340,417,17,16,23
346,341,417,17,15,25
346,340,418,15,16,26
346,339,417,16,15,27
347,340,417,17,16,29
346,340,418,18,17,30
346,340,417,18,18,31
346,341,417,19,17,32
346,340,418,20,18,32
346,341,418,20,17,33
346,340,418,21,16,36
347,340,417,21,18,36
346,340,417,20,17,34
347,340,418,21,16,34
346,340,417,20,17,34
346,339,417,21,18,32
346,340,417,21,17,28
347,340,417,20,17,24
345,340,417,21,19,23
347,339,417,22,18,21
347,340,418,22,19,22
347,340,418,22,18,22
347,341,418,22,17,21
346,340,417,21,17,20
346,340,417,20,18,31
347,341,418,21,17,53
346,340,418,19,16,44
347,340,418,20,16,34
347,340,417,19,17,27
347,341,418,18,16,23
346,340,417,19,16,21
347,341,418,17,14,18
346,341,418,18,17,19
347,340,417,17,17,19
346,339,417,16,16,19
347,340,418,17,15,18
347,340,418,15,16,17
347,340,417,15,15,16
347,340,417,16,16,14
346,341,418,15,17,13
347,340,418,15,18,11
347,341,418,15,18,11
346,340,417,14,18,11
346,341,417,14,17,11
346,340,418,15,17,11
347,340,417,12,17,11
346,340,417,14,16,11
347,340,418,14,16,9
346,340,418,13,16,9
347,341,418,14,16,9
347,341,416,13,17,10
346,340,417,13,15,8
347,341,418,13,15,9
346,340,417,13,16,11
346,340,418,12,16,11
347,340,417,14,16,12
347,340,417,12,16,15
346,340,418,13,15,16
346,341,418,13,16,16
345,340,417,14,18,17
345,339,418,13,16,16
347,341,418,12,17,16
346,340,417,13,17,17
346,340,418,13,16,26
346,340,417,12,17,44
345,339,418,13,16,41
347,340,418,12,18,39
347,340,417,13,19,40
346,340,418,12,19,40
347,340,418,12,18,42
346,340,418,13,19,43
347,339,418,13,20,44
346,340,417,12,20,44
347,341,418,12,20,46
346,340,418,12,20,48
346,340,418,13,22,46
346,340,417,12,21,45
347,340,418,12,22,38
346,340,418,12,23,35
346,340,417,12,25,34
345,340,418,13,26,32
346,341,417,12,26,29
346,339,418,12,26,28
346,340,417,12,26,28
346,340,418,12,27,29
346,340,418,12,29,28
346,341,417,12,27,27
346,340,417,13,26,27
346,340,418,12,26,25
346,340,418,12,25,24
346,340,417,13,26,26
346,340,417,13,25,22
345,341,418,13,26,24
346,341,418,13,26,24
346,340,418,12,24,23
346,340,418,12,24,26
346,340,418,12,26,29
345,340,417,12,26,27
345,340,418,13,27,26
346,340,418,12,27,25
346,340,418,12,28,21
346,341,417,12,28,22
347,341,417,12,27,25
346,339,417,13,30,34
346,340,418,12,30,47
346,340,418,13,28,40
346,340,417,13,29,39
347,340,418,12,27,36
346,341,417,12,27,38
346,340,417,12,27,39
347,340,418,12,25,37
346,340,418,12,25,37
345,340,417,13,26,37
345,341,417,12,26,37
346,340,418,12,27,38
347,340,418,12,26,38
346,340,417,12,26,35
346,340,416,12,24,30
346,340,417,13,24,27
347,340,417,12,25,26
345,341,418,12,25,24
346,340,418,13,24,25
346,340,418,13,25,23
346,340,418,12,25,21
345,340,417,13,24,18
346,340,418,12,24,17
346,340,417,12,25,16
347,339,417,13,24,15
346,340,418,12,25,13
346,341,418,13,26,13
346,341,418,12,26,13
345,340,417,12,27,13
346,340,417,12,28,10
347,340,418,13,26,12
347,340,418,13,26,10
346,340,417,12,25,12
347,341,417,12,26,14
346,341,417,13,25,13
346,340,417,12,24,12
346,341,417,13,24,10
346,341,417,13,23,10
346,340,419,13,23,12
347,341,417,13,25,20
345,341,418,12,25,44
346,340,417,13,25,37
346,340,417,12,25,34
346,340,418,14,24,31
346,340,417,13,25,28
346,340,417,13,25,26
346,340,418,12,25,25
345,341,417,12,24,24
346,340,418,12,23,26
346,340,417,12,23,28
346,340,417,12,23,27
346,339,418,12,23,26
346,340,417,12,23,24
345,340,417,13,24,23
346,340,417,12,25,20
345,340,417,13,26,18
346,341,418,13,26,18
346,341,418,14,28,17
346,340,417,13,28,16
346,340,418,12,27,14
347,340,417,13,27,14
346,340,418,13,25,13
346,340,417,12,25,14
346,340,417,13,27,12
346,340,418,12,26,12
345,340,417,12,24,12
346,341,418,13,25,11
346,341,417,12,23,10
345,340,418,14,22,11
346,340,417,12,23,10
346,340,416,12,21,11
345,340,417,13,21,16
346,339,418,12,19,13
346,341,417,12,18,14
346,341,418,12,20,13
346,340,417,13,20,11
346,340,418,13,20,10
346,341,418,13,21,15
346,339,418,12,24,28
346,340,418,13,23,45
345,340,418,14,24,36
346,341,418,14,24,34
345,340,418,13,25,29
345,340,418,12,24,28
345,340,418,13,24,27
346,341,419,12,24,26
345,340,417,12,25,26
346,340,417,12,24,26
345,340,417,13,24,27
346,340,417,12,24,28
346,340,418,14,25,26
347,340,419,12,25,22
345,339,418,13,24,20
346,341,417,14,23,17
346,340,418,13,23,15
346,341,418,12,23,15
346,340,418,12,23,14
346,340,417,13,23,12
346,340,418,13,25,12
345,340,418,13,23,12
346,340,417,14,23,10
346,340,418,14,24,10
346,340,418,14,24,9
345,340,417,14,22,9
345,340,418,14,23,10
345,340,418,15,22,9
346,341,417,14,21,10
345,339,417,13,21,10
346,340,418,14,21,9
345,341,418,15,22,10
346,340,418,13,22,11
345,340,418,14,23,11
345,341,417,14,25,11
345,340,418,14,24,10
346,340,418,14,24,9
345,341,417,13,23,10
346,340,417,15,24,16
346,341,417,15,26,33
346,341,418,13,27,43
347,340,417,14,27,34
346,340,417,14,28,30
346,341,418,13,26,26
346,340,418,14,25,24
346,340,418,12,26,22
347,340,418,12,26,21
346,339,417,12,26,21
346,341,418,14,24,22
347,342,419,13,26,23
346,340,417,14,25,23
346,341,417,12,26,22
345,340,418,13,26,19
346,339,417,13,27,16
345,340,417,14,25,15
346,341,417,14,27,13
346,340,417,12,27,14
346,340,417,13,26,12
345,340,418,13,25,12
346,341,418,12,25,12
346,341,417,12,25,11
347,340,417,12,25,11
346,341,418,12,24,11
346,341,417,12,24,12
347,340,417,12,25,12
347,340,417,13,24,13
346,341,418,12,25,12
346,340,417,12,29,13
346,341,417,12,27,14
347,340,417,12,29,17
346,340,418,12,27,19
346,341,417,12,27,19
346,341,418,11,26,20
346,340,416,13,27,18
346,340,418,11,26,19
347,340,417,13,25,17
347,341,418,13,25,26
347,341,418,13,27,28
347,341,418,13,25,31
347,341,418,12,25,29
347,340,418,12,26,31
348,340,417,12,27,31
347,341,418,12,27,33
348,340,418,12,27,33
347,340,418,12,27,33
347,341,417,13,26,34
347,341,418,12,27,34
347,340,417,13,27,34
347,341,418,12,29,35
348,341,418,14,30,35
348,341,418,13,28,35
347,340,417,12,27,34
347,340,418,13,29,33
348,341,418,13,30,31
347,340,417,12,30,33
347,340,417,13,29,31
347,340,418,12,29,29
347,340,418,12,29,27
348,340,418,13,28,24
347,341,417,13,28,21
348,340,417,12,28,20
347,341,418,13,26,18
347,341,417,13,26,16
348,341,418,13,25,17
347,340,418,13,23,16
347,340,417,12,21,15
347,341,418,13,21,12
347,340,417,12,20,15
348,341,418,13,19,20
347,340,417,12,19,24
348,340,417,12,18,23
347,340,418,13,16,36
347,340,417,12,16,57
347,341,417,12,16,54
346,341,417,13,19,52
347,340,417,12,19,54
346,340,417,12,22,55
347,340,417,14,24,58
347,341,418,13,26,64
348,341,418,13,31,69
347,340,417,14,32,73
347,341,417,16,36,79
347,341,417,16,37,83
347,340,417,17,38,87
348,339,418,16,39,92
347,340,417,16,42,97
347,340,418,17,44,100
347,340,417,22,47,106
347,340,417,22,50,109
346,340,418,22,51,112
346,340,417,25,53,116
346,340,418,24,56,119
347,340,418,29,56,121
347,340,417,31,59,125
347,341,417,32,58,126
348,340,417,35,59,127
346,340,418,38,59,123
346,340,418,39,57,121
347,340,417,38,59,123
346,340,417,39,58,124
347,340,418,40,58,125
346,340,418,45,59,128
346,340,418,44,57,126
346,340,417,46,57,117
347,340,418,47,54,132
347,341,418,45,55,148
346,340,418,48,55,133
347,341,418,48,54,122
346,339,418,47,55,112
347,341,418,48,56,104
346,340,418,46,54,95
346,340,417,45,55,88
347,340,417,45,55,84
346,341,418,45,53,77
346,341,417,43,53,73
346,341,418,44,51,71
346,341,418,43,50,70
347,341,418,42,49,70
345,341,419,42,49,68
347,340,418,42,47,67
345,340,417,42,46,67
345,340,417,42,45,64
346,340,417,41,43,62
346,341,419,39,42,61
346,340,418,39,41,60
346,341,417,39,40,57
346,340,418,37,39,54
345,340,417,38,38,51
346,341,417,38,36,50
347,341,418,37,36,46
346,340,418,36,35,39
346,341,417,30,35,36
345,340,417,29,34,34
346,339,418,28,36,34
346,340,417,26,34,33
346,341,417,25,33,32
346,341,417,23,34,32
346,341,417,22,33,28
346,341,417,19,31,35
346,341,417,18,29,61
346,340,417,18,29,51
346,340,417,18,29,39
346,340,418,17,26,31
346,340,417,17,25,27
347,341,417,15,22,23
347,341,418,16,22,23
347,341,419,15,21,25
348,340,417,15,20,28
347,340,418,15,20,32
